video,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,target,Data,target_p001,target_p002,target_p003,target_p001_10,target_p002_10,target_p003_10
HVC6117,0.0,0.04444444444444445,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.12222222222222222,0.0,0.0,0.0,0.011111111111111113,0.0,0.07777777777777778,0.0,0.0,0.022222222222222227,0.08888888888888889,0.0,0.0,0.0,0.0,0.04444444444444445,0.0,0.0,0.011111111111111113,0.04444444444444445,0.0,0.0,0.0,0.0,0.011111111111111113,0.011111111111111113,0.011111111111111113,0.0,0.0,0.05555555555555555,0.022222222222222227,0.022222222222222227,0.03333333333333333,0.06666666666666668,0.03333333333333333,0.0,0.0,0.0,0.0,0.04444444444444445,0.1111111111111111,0.05555555555555555,0,TRAIN,Other,Other,Other,0,0,0
HVC2754,0.0,0.06666666666666668,0.08888888888888889,0.011111111111111113,0.0,0.0,0.0,0.04444444444444445,0.05555555555555555,0.0,0.0,0.0,0.03333333333333333,0.011111111111111113,0.022222222222222227,0.0,0.0,0.011111111111111113,0.04444444444444445,0.0,0.011111111111111113,0.0,0.0,0.022222222222222227,0.05555555555555555,0.0,0.03333333333333333,0.011111111111111113,0.011111111111111113,0.0,0.0,0.0,0.04444444444444445,0.011111111111111113,0.011111111111111113,0.03333333333333333,0.0,0.1111111111111111,0.04444444444444445,0.011111111111111113,0.011111111111111113,0.03333333333333333,0.011111111111111113,0.0,0.022222222222222227,0.011111111111111113,0.0,0.022222222222222227,0.03333333333333333,0.05555555555555555,0,TRAIN,Other,Other,Other,0,0,0
HVC4524,0.0,0.13333333333333333,0.011111111111111113,0.03333333333333333,0.0,0.0,0.0,0.05555555555555555,0.022222222222222227,0.0,0.0,0.0,0.011111111111111113,0.1,0.03333333333333333,0.08888888888888889,0.0,0.011111111111111113,0.011111111111111113,0.0,0.011111111111111113,0.0,0.0,0.03333333333333333,0.011111111111111113,0.0,0.0,0.08888888888888889,0.0,0.0,0.0,0.04444444444444445,0.0,0.022222222222222227,0.0,0.0,0.0,0.0,0.05555555555555555,0.022222222222222227,0.022222222222222227,0.06666666666666668,0.022222222222222227,0.0,0.0,0.011111111111111113,0.0,0.07777777777777778,0.0,0.0,0,VALID,Other,Other,Other,0,0,0
HVC4507,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.10526315789473684,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.21052631578947367,0.05263157894736842,0.10526315789473684,0,TRAIN,Other,Other,Other,0,0,0
HVC2267,0.0,0.049180327868852465,0.032786885245901634,0.0,0.0,0.0,0.0,0.016393442622950817,0.049180327868852465,0.0,0.0,0.0,0.032786885245901634,0.0,0.09836065573770493,0.0,0.0,0.0,0.016393442622950817,0.0,0.0,0.0,0.0,0.016393442622950817,0.0,0.0,0.016393442622950817,0.032786885245901634,0.0,0.0,0.0,0.0,0.0,0.049180327868852465,0.0,0.016393442622950817,0.0,0.0,0.3278688524590164,0.049180327868852465,0.13114754098360654,0.0,0.0,0.0,0.016393442622950817,0.0,0.0,0.049180327868852465,0.0,0.0,UNK,TEST,Other,Other,Other,0,0,0
HVC4462,0.0,0.05555555555555555,0.027777777777777776,0.0,0.0,0.0,0.0,0.027777777777777776,0.16666666666666666,0.0,0.0,0.0,0.027777777777777776,0.0,0.027777777777777776,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.027777777777777776,0.0,0.0,0.0,0.05555555555555555,0.0,0.027777777777777776,0.0,0.0,0.027777777777777776,0.027777777777777776,0.0,0.1111111111111111,0.027777777777777776,0.05555555555555555,0.0,0.0,0.0,0.0,0.1111111111111111,0.05555555555555555,0.0,0,VALID,Other,Other,Other,0,0,0
HVC2301,0.0,0.16666666666666666,0.0,0.03333333333333333,0.0,0.0,0.0,0.022222222222222227,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.022222222222222227,0.07777777777777778,0.0,0.011111111111111113,0.0,0.0,0.011111111111111113,0.0,0.0,0.022222222222222227,0.0,0.0,0.0,0.022222222222222227,0.0,0.0,0.0,0.022222222222222227,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.24444444444444444,0.011111111111111113,0.04444444444444445,0.0,0.0,0.0,0.0,0.0,0.08888888888888889,0.011111111111111113,0.0,UNK,TEST,Other,Other,Other,0,0,0
HVC3254,0.0,0.022222222222222227,0.022222222222222227,0.011111111111111113,0.0,0.0,0.0,0.011111111111111113,0.07777777777777778,0.0,0.0,0.0,0.011111111111111113,0.011111111111111113,0.04444444444444445,0.0,0.0,0.0,0.0,0.0,0.06666666666666668,0.0,0.0,0.011111111111111113,0.0,0.0,0.0,0.011111111111111113,0.011111111111111113,0.0,0.0,0.0,0.18888888888888888,0.1,0.022222222222222227,0.0,0.0,0.06666666666666668,0.03333333333333333,0.022222222222222227,0.05555555555555555,0.0,0.0,0.011111111111111113,0.0,0.0,0.0,0.03333333333333333,0.011111111111111113,0.14444444444444446,UNK,TEST,Other,Other,Other,0,0,0
HVC3458,0.0,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,TRAIN,Other,Other,Other,0,0,0
HVC1279,0.0,0.011111111111111113,0.011111111111111113,0.022222222222222227,0.0,0.0,0.0,0.022222222222222227,0.022222222222222227,0.0,0.0,0.0,0.04444444444444445,0.011111111111111113,0.022222222222222227,0.0,0.0,0.03333333333333333,0.15555555555555556,0.0,0.15555555555555556,0.0,0.0,0.05555555555555555,0.011111111111111113,0.0,0.0,0.022222222222222227,0.0,0.0,0.0,0.011111111111111113,0.0,0.0,0.011111111111111113,0.011111111111111113,0.0,0.03333333333333333,0.011111111111111113,0.03333333333333333,0.022222222222222227,0.011111111111111113,0.04444444444444445,0.03333333333333333,0.022222222222222227,0.0,0.0,0.14444444444444446,0.011111111111111113,0.0,UNK,TEST,Other,Other,Other,0,0,0
HVC5398,0.0,0.0,0.07777777777777778,0.0,0.0,0.0,0.0,0.022222222222222227,0.022222222222222227,0.0,0.0,0.0,0.022222222222222227,0.0,0.05555555555555555,0.011111111111111113,0.0,0.022222222222222227,0.011111111111111113,0.0,0.03333333333333333,0.0,0.0,0.022222222222222227,0.0,0.0,0.0,0.05555555555555555,0.011111111111111113,0.0,0.0,0.011111111111111113,0.05555555555555555,0.04444444444444445,0.011111111111111113,0.022222222222222227,0.0,0.011111111111111113,0.12222222222222222,0.1111111111111111,0.07777777777777778,0.022222222222222227,0.011111111111111113,0.011111111111111113,0.0,0.0,0.0,0.06666666666666668,0.0,0.05555555555555555,UNK,TEST,Other,Other,Other,0,0,0
HVC5163,0.0,0.013333333333333334,0.02666666666666667,0.02666666666666667,0.0,0.0,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.05333333333333334,0.05333333333333334,0.12,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.05333333333333334,0.0,0.0,0.0,0.06666666666666668,0.02666666666666667,0.04,0.02666666666666667,0.04,0.0,0.013333333333333334,0.05333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.02666666666666667,0.013333333333333334,0.05333333333333334,0.013333333333333334,0.0,0.02666666666666667,0.013333333333333334,0.14666666666666667,UNK,TEST,Other,Other,Other,0,0,0
HVC748,0.0,0.07246376811594203,0.05797101449275361,0.0,0.0,0.0,0.0,0.05797101449275361,0.014492753623188406,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0,0.028985507246376805,0.0,0.014492753623188406,0.0,0.0,0.014492753623188406,0.05797101449275361,0.0,0.0,0.014492753623188406,0.014492753623188406,0.0,0.0,0.028985507246376805,0.043478260869565216,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.0,0.07246376811594203,0.0,0.043478260869565216,0.028985507246376805,0.014492753623188406,0.07246376811594203,0.0,0.043478260869565216,0.014492753623188406,0.0,0.0,0.014492753623188406,0.10144927536231883,0,TRAIN,Other,Other,Other,0,0,0
HVC3576,0.0,0.04444444444444445,0.07777777777777778,0.011111111111111113,0.0,0.0,0.0,0.03333333333333333,0.05555555555555555,0.0,0.0,0.0,0.03333333333333333,0.0,0.022222222222222227,0.022222222222222227,0.0,0.0,0.0,0.0,0.12222222222222222,0.0,0.0,0.011111111111111113,0.0,0.0,0.0,0.1,0.022222222222222227,0.0,0.0,0.011111111111111113,0.03333333333333333,0.011111111111111113,0.0,0.022222222222222227,0.0,0.022222222222222227,0.17777777777777778,0.07777777777777778,0.0,0.0,0.011111111111111113,0.0,0.0,0.03333333333333333,0.0,0.022222222222222227,0.0,0.022222222222222227,0,TRAIN,Other,Other,Other,0,0,0
HVC4239,0.0,0.019230769230769232,0.0576923076923077,0.019230769230769232,0.0,0.0,0.0,0.019230769230769232,0.0576923076923077,0.0,0.0,0.0,0.0,0.0,0.09615384615384616,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.1346153846153846,0.0,0.0,0.019230769230769232,0.019230769230769232,0.038461538461538464,0.0,0.0,0.019230769230769232,0.07692307692307693,0.019230769230769232,0.0576923076923077,0.0,0.0,0.0576923076923077,0.0576923076923077,0.038461538461538464,0.038461538461538464,0.0,0.019230769230769232,0.0,0.038461538461538464,0.019230769230769232,0.0,0.038461538461538464,0.0,0.019230769230769232,UNK,TEST,Other,Other,Other,0,0,0
HVC3184,0.0,0.022222222222222227,0.04444444444444445,0.03333333333333333,0.0,0.0,0.0,0.011111111111111113,0.07777777777777778,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.07777777777777778,0.0,0.011111111111111113,0.06666666666666668,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.022222222222222227,0.0,0.0,0.04444444444444445,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.07777777777777778,0.04444444444444445,0.0,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.022222222222222227,0.06666666666666668,0.04444444444444445,UNK,TEST,Other,Other,Other,0,0,0
HVC4151,0.0,0.0,0.06666666666666668,0.0,0.0,0.0,0.0,0.04444444444444445,0.06666666666666668,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.022222222222222227,0.0,0.022222222222222227,0.011111111111111113,0.0,0.0,0.0,0.0,0.011111111111111113,0.05555555555555555,0.0,0.0,0.011111111111111113,0.011111111111111113,0.0,0.0,0.0,0.1,0.16666666666666666,0.0,0.05555555555555555,0.0,0.022222222222222227,0.03333333333333333,0.022222222222222227,0.03333333333333333,0.0,0.0,0.011111111111111113,0.0,0.0,0.0,0.011111111111111113,0.03333333333333333,0.15555555555555556,UNK,TEST,Other,Other,Other,0,0,0
HVC2789,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.04444444444444445,0.03333333333333333,0.011111111111111113,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.08888888888888889,0.011111111111111113,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.03333333333333333,0.05555555555555555,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.07777777777777778,0.022222222222222227,0.011111111111111113,0.011111111111111113,0.05555555555555555,0.0,0.022222222222222227,0.022222222222222227,0.12222222222222222,0.03333333333333333,0.011111111111111113,0.011111111111111113,0.011111111111111113,0.0,0.0,0.0,0.011111111111111113,0.05555555555555555,0.05555555555555555,UNK,TEST,Other,Other,Other,0,0,0
HVC4910,0.0,0.03508771929824561,0.017543859649122806,0.017543859649122806,0.0,0.0,0.0,0.03508771929824561,0.15789473684210525,0.0,0.0,0.0,0.017543859649122806,0.0,0.07017543859649122,0.017543859649122806,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.07017543859649122,0.0,0.0,0.017543859649122806,0.017543859649122806,0.0,0.0,0.0,0.0,0.03508771929824561,0.12280701754385966,0.017543859649122806,0.07017543859649122,0.0,0.0,0.08771929824561403,0.03508771929824561,0.10526315789473684,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.017543859649122806,0.0,0.0,UNK,TEST,Other,Other,Other,0,0,0
HVC3573,0.0,0.08888888888888889,0.011111111111111113,0.022222222222222227,0.0,0.0,0.0,0.022222222222222227,0.0,0.0,0.0,0.0,0.0,0.04444444444444445,0.04444444444444445,0.04444444444444445,0.0,0.022222222222222227,0.022222222222222227,0.0,0.0,0.0,0.0,0.022222222222222227,0.011111111111111113,0.0,0.0,0.011111111111111113,0.011111111111111113,0.0,0.0,0.08888888888888889,0.03333333333333333,0.05555555555555555,0.0,0.022222222222222227,0.0,0.022222222222222227,0.011111111111111113,0.06666666666666668,0.04444444444444445,0.022222222222222227,0.05555555555555555,0.0,0.03333333333333333,0.0,0.0,0.05555555555555555,0.022222222222222227,0.08888888888888889,UNK,TEST,Other,Other,Other,0,0,0
HVC5127,0.0,0.04444444444444445,0.022222222222222227,0.011111111111111113,0.0,0.0,0.0,0.03333333333333333,0.06666666666666668,0.0,0.0,0.0,0.03333333333333333,0.06666666666666668,0.0,0.011111111111111113,0.0,0.0,0.2333333333333333,0.0,0.0,0.0,0.0,0.06666666666666668,0.011111111111111113,0.0,0.011111111111111113,0.0,0.03333333333333333,0.0,0.0,0.022222222222222227,0.011111111111111113,0.05555555555555555,0.022222222222222227,0.011111111111111113,0.0,0.022222222222222227,0.011111111111111113,0.011111111111111113,0.022222222222222227,0.06666666666666668,0.011111111111111113,0.0,0.0,0.0,0.0,0.011111111111111113,0.06666666666666668,0.011111111111111113,UNK,TEST,Other,Other,Other,0,0,0
HVC2844,0.0,0.07777777777777778,0.07777777777777778,0.15555555555555556,0.011111111111111113,0.0,0.0,0.05555555555555555,0.022222222222222227,0.0,0.0,0.0,0.011111111111111113,0.0,0.011111111111111113,0.022222222222222227,0.0,0.0,0.04444444444444445,0.0,0.0,0.0,0.0,0.022222222222222227,0.0,0.0,0.0,0.011111111111111113,0.0,0.0,0.0,0.022222222222222227,0.04444444444444445,0.0,0.011111111111111113,0.0,0.0,0.04444444444444445,0.05555555555555555,0.14444444444444446,0.022222222222222227,0.04444444444444445,0.0,0.0,0.011111111111111113,0.0,0.0,0.0,0.05555555555555555,0.022222222222222227,0,TRAIN,Other,Other,Other,0,0,0
HVC5651,0.0,0.08888888888888889,0.011111111111111113,0.04444444444444445,0.0,0.0,0.0,0.022222222222222227,0.05555555555555555,0.0,0.0,0.0,0.022222222222222227,0.07777777777777778,0.022222222222222227,0.022222222222222227,0.0,0.0,0.04444444444444445,0.0,0.011111111111111113,0.0,0.0,0.011111111111111113,0.011111111111111113,0.0,0.011111111111111113,0.07777777777777778,0.0,0.0,0.0,0.07777777777777778,0.022222222222222227,0.03333333333333333,0.011111111111111113,0.04444444444444445,0.0,0.011111111111111113,0.03333333333333333,0.05555555555555555,0.011111111111111113,0.04444444444444445,0.011111111111111113,0.022222222222222227,0.0,0.0,0.0,0.011111111111111113,0.05555555555555555,0.022222222222222227,UNK,TEST,Other,Other,Other,0,0,0
HVC3516,0.0,0.03333333333333333,0.04444444444444445,0.03333333333333333,0.0,0.0,0.03333333333333333,0.011111111111111113,0.1,0.0,0.0,0.0,0.05555555555555555,0.011111111111111113,0.022222222222222227,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.022222222222222227,0.022222222222222227,0.0,0.022222222222222227,0.011111111111111113,0.0,0.0,0.0,0.0,0.06666666666666668,0.04444444444444445,0.022222222222222227,0.011111111111111113,0.0,0.05555555555555555,0.06666666666666668,0.04444444444444445,0.04444444444444445,0.011111111111111113,0.0,0.0,0.022222222222222227,0.0,0.0,0.022222222222222227,0.05555555555555555,0.04444444444444445,UNK,TEST,Other,Other,Other,0,0,0
HVC5593,0.0,0.09722222222222222,0.05555555555555555,0.04166666666666666,0.0,0.0,0.0,0.027777777777777776,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.04166666666666666,0.04166666666666666,0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.05555555555555555,0.013888888888888888,0.0,0.0,0.027777777777777776,0.013888888888888888,0.0,0.0,0.0,0.013888888888888888,0.04166666666666666,0.0,0.027777777777777776,0.0,0.04166666666666666,0.04166666666666666,0.08333333333333333,0.027777777777777776,0.04166666666666666,0.027777777777777776,0.0,0.027777777777777776,0.0,0.0,0.04166666666666666,0.04166666666666666,0.05555555555555555,UNK,TEST,Other,Other,Other,0,0,0
HVC5105,0.0,0.022222222222222227,0.011111111111111113,0.07777777777777778,0.0,0.0,0.0,0.011111111111111113,0.05555555555555555,0.0,0.0,0.0,0.04444444444444445,0.0,0.05555555555555555,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.022222222222222227,0.0,0.0,0.0,0.011111111111111113,0.011111111111111113,0.0,0.0,0.05555555555555555,0.07777777777777778,0.1,0.022222222222222227,0.08888888888888889,0.0,0.011111111111111113,0.022222222222222227,0.04444444444444445,0.04444444444444445,0.0,0.05555555555555555,0.0,0.03333333333333333,0.0,0.0,0.0,0.011111111111111113,0.04444444444444445,UNK,TEST,Other,Other,Other,0,0,0
HVC4090,0.0,0.05555555555555555,0.04444444444444445,0.011111111111111113,0.0,0.0,0.06666666666666668,0.0,0.1,0.0,0.0,0.0,0.022222222222222227,0.0,0.022222222222222227,0.05555555555555555,0.0,0.0,0.011111111111111113,0.0,0.011111111111111113,0.0,0.0,0.04444444444444445,0.011111111111111113,0.0,0.03333333333333333,0.04444444444444445,0.0,0.0,0.0,0.07777777777777778,0.022222222222222227,0.1111111111111111,0.0,0.011111111111111113,0.0,0.03333333333333333,0.011111111111111113,0.03333333333333333,0.06666666666666668,0.011111111111111113,0.011111111111111113,0.0,0.011111111111111113,0.011111111111111113,0.0,0.022222222222222227,0.011111111111111113,0.022222222222222227,0,TRAIN,Other,Other,Other,0,0,0
HVC3977,0.0,0.04444444444444445,0.0,0.0,0.0,0.0,0.0,0.04444444444444445,0.0,0.0,0.0,0.0,0.0,0.022222222222222227,0.0,0.03333333333333333,0.0,0.0,0.011111111111111113,0.0,0.0,0.0,0.0,0.022222222222222227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32222222222222224,0.0,0.0,0.011111111111111113,0.011111111111111113,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.022222222222222227,0.0,0.0,0.022222222222222227,0.4,0.0,UNK,TEST,Other,Other,Other,0,0,0
HVC3070,0.0,0.011111111111111113,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.022222222222222227,0.0,0.0,0.0,0.0,0.0,0.022222222222222227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P001,VALID,P001,Other,Other,1,0,0
HVC3868,0.0,0.022222222222222227,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08888888888888889,0.12222222222222222,0.0,0.0,0.0,0.0,0.011111111111111113,0.14444444444444446,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.022222222222222227,0.0,0.0,0.022222222222222227,0.0,0.0,0.16666666666666666,0.0,0.0,0.05555555555555555,0.0,0.03333333333333333,0.0,0.022222222222222227,0.05555555555555555,0.0,0.08888888888888889,0.07777777777777778,0.0,0,TRAIN,Other,Other,Other,0,0,0
HVC6020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111113,0.12222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111113,0.0,0.0,0.0,0.0,0.0,0.0,0.04444444444444445,0.0,0.04444444444444445,0.0,0.022222222222222227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04444444444444445,0.0,0.0,0.0,0.011111111111111113,0.6888888888888889,0,TRAIN,Other,Other,Other,0,0,0
HVC1868,0.0,0.0,0.20833333333333331,0.0,0.0,0.0,0.0,0.0,0.04166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04166666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.04166666666666666,0.0,0.0,0.04166666666666666,0.0,0.0,0.08333333333333333,0.0,0.0,0.04166666666666666,0.0,0.0,0.0,0.04166666666666666,0.0,0.0,0.0,0.04166666666666666,0.16666666666666666,UNK,TEST,Other,Other,Other,0,0,0
HVC3349,0.0,0.0,0.24444444444444444,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.022222222222222227,0.0,0.0,0.011111111111111113,0.0,0.0,0.0,0.0,0.0,0.07777777777777778,0.011111111111111113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04444444444444445,0.14444444444444446,0.0,0.011111111111111113,0.0,0.08888888888888889,0.07777777777777778,0.0,0.03333333333333333,0.0,0.022222222222222227,0.0,0.0,0.0,0.0,0.0,0.0,0.1,UNK,TEST,Other,Other,Other,0,0,0
HVC3950,0.0,0.022222222222222227,0.04444444444444445,0.0,0.0,0.0,0.0,0.011111111111111113,0.1111111111111111,0.0,0.0,0.0,0.05555555555555555,0.0,0.1,0.0,0.0,0.022222222222222227,0.0,0.0,0.0,0.0,0.0,0.04444444444444445,0.011111111111111113,0.0,0.03333333333333333,0.07777777777777778,0.0,0.0,0.0,0.022222222222222227,0.07777777777777778,0.011111111111111113,0.0,0.05555555555555555,0.0,0.04444444444444445,0.022222222222222227,0.011111111111111113,0.04444444444444445,0.0,0.0,0.011111111111111113,0.03333333333333333,0.011111111111111113,0.0,0.03333333333333333,0.04444444444444445,0.04444444444444445,0,TRAIN,Other,Other,Other,0,0,0
HVC1887,0.0,0.09375,0.015625,0.03125,0.0,0.0,0.0,0.03125,0.03125,0.0,0.0,0.0,0.015625,0.015625,0.03125,0.0,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.078125,0.015625,0.0,0.03125,0.0,0.0,0.0,0.0,0.046875,0.015625,0.046875,0.015625,0.0,0.0,0.0625,0.078125,0.078125,0.078125,0.015625,0.03125,0.0,0.0,0.0,0.0,0.0625,0.03125,0.03125,UNK,TEST,Other,Other,Other,0,0,0
HVC3589,0.0,0.022222222222222227,0.0,0.0,0.0,0.0,0.011111111111111113,0.0,0.03333333333333333,0.0,0.0,0.0,0.011111111111111113,0.0,0.011111111111111113,0.0,0.0,0.0,0.0,0.0,0.07777777777777778,0.0,0.0,0.0,0.011111111111111113,0.0,0.011111111111111113,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.022222222222222227,0.022222222222222227,0.022222222222222227,0.0,0.0,0.022222222222222227,0.0,0.022222222222222227,0.011111111111111113,0.0,0.0,0.0,0.011111111111111113,0.0,0.011111111111111113,0.0,0.0,UNK,TEST,Other,Other,Other,0,0,0
HVC3006,0.0,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.0,0.0,0.0,0.017543859649122806,0.07017543859649122,0.0,0.0,0.0,0.0,0.017543859649122806,0.017543859649122806,0.03508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03508771929824561,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.08771929824561403,0.05263157894736842,0.0,0.0,0.017543859649122806,0.0,0.03508771929824561,0.08771929824561403,0.0,0.0,0.0,0.03508771929824561,0.0,0.017543859649122806,0.017543859649122806,0.0,0.0,0.0,0.3859649122807017,UNK,TEST,Other,Other,Other,0,0,0
HVC4952,0.0,0.1,0.022222222222222227,0.011111111111111113,0.0,0.0,0.0,0.03333333333333333,0.06666666666666668,0.0,0.0,0.0,0.04444444444444445,0.011111111111111113,0.06666666666666668,0.022222222222222227,0.0,0.022222222222222227,0.03333333333333333,0.0,0.0,0.0,0.0,0.07777777777777778,0.011111111111111113,0.0,0.011111111111111113,0.022222222222222227,0.011111111111111113,0.0,0.0,0.011111111111111113,0.03333333333333333,0.04444444444444445,0.022222222222222227,0.011111111111111113,0.0,0.011111111111111113,0.04444444444444445,0.011111111111111113,0.06666666666666668,0.0,0.03333333333333333,0.0,0.06666666666666668,0.0,0.0,0.011111111111111113,0.06666666666666668,0.0,UNK,TEST,Other,Other,Other,0,0,0
HVC5223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.05555555555555555,0.1388888888888889,0.0,0.0,0.0,0.0,0.027777777777777776,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.027777777777777776,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.027777777777777776,0.05555555555555555,0.0,0.05555555555555555,0.027777777777777776,0.08333333333333333,0.0,0.0,0.027777777777777776,0.0,0.1388888888888889,UNK,TEST,Other,Other,Other,0,0,0
HVC286,0.0,0.02127659574468085,0.23404255319148934,0.02127659574468085,0.0,0.0,0.0,0.0,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0425531914893617,0.0,0.0,0.02127659574468085,0.0425531914893617,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0425531914893617,0.02127659574468085,0.02127659574468085,0.0,0.06382978723404255,0.0,0.06382978723404255,0.06382978723404255,0.0,0.0425531914893617,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.14893617021276595,UNK,TEST,Other,Other,Other,0,0,0
HVC1815,0.0,0.0,0.043478260869565216,0.17391304347826084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913042,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,0.0,0.13043478260869565,0.08695652173913042,0.0,0.043478260869565216,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.08695652173913042,0.043478260869565216,P002,VALID,Other,P002,Other,0,1,0
