video,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,target,Data,target_p001,target_p002,target_p003,target_p001_10,target_p002_10,target_p003_10
HVC1827,0.0,0.011111111111111113,0.022222222222222227,0.022222222222222227,0.0,0.0,0.0,0.03333333333333333,0.07777777777777778,0.0,0.0,0.0,0.0,0.0,0.06666666666666668,0.022222222222222227,0.0,0.011111111111111113,0.0,0.0,0.0,0.0,0.0,0.04444444444444445,0.0,0.0,0.0,0.022222222222222227,0.0,0.0,0.0,0.022222222222222227,0.14444444444444446,0.14444444444444446,0.011111111111111113,0.1,0.0,0.022222222222222227,0.011111111111111113,0.05555555555555555,0.06666666666666668,0.0,0.011111111111111113,0.0,0.011111111111111113,0.0,0.0,0.022222222222222227,0.011111111111111113,0.03333333333333333,0,TRAIN,Other,Other,Other,0,0,0
HVC4773,0.0,0.2,0.04444444444444445,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222227,0.0,0.011111111111111113,0.0,0.0,0.011111111111111113,0.0,0.04444444444444445,0.0,0.0,0.011111111111111113,0.1111111111111111,0.0,0.0,0.14444444444444446,0.0,0.0,0.0,0.1,0.011111111111111113,0.0,0.0,0.011111111111111113,0.0,0.011111111111111113,0.011111111111111113,0.04444444444444445,0.0,0.12222222222222222,0.022222222222222227,0.011111111111111113,0.0,0.011111111111111113,0.0,0.0,0.0,0.011111111111111113,0,TRAIN,Other,Other,Other,0,0,0
HVC6117,0.0,0.04444444444444445,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.12222222222222222,0.0,0.0,0.0,0.011111111111111113,0.0,0.07777777777777778,0.0,0.0,0.022222222222222227,0.08888888888888889,0.0,0.0,0.0,0.0,0.04444444444444445,0.0,0.0,0.011111111111111113,0.04444444444444445,0.0,0.0,0.0,0.0,0.011111111111111113,0.011111111111111113,0.011111111111111113,0.0,0.0,0.05555555555555555,0.022222222222222227,0.022222222222222227,0.03333333333333333,0.06666666666666668,0.03333333333333333,0.0,0.0,0.0,0.0,0.04444444444444445,0.1111111111111111,0.05555555555555555,0,TRAIN,Other,Other,Other,0,0,0
HVC2754,0.0,0.06666666666666668,0.08888888888888889,0.011111111111111113,0.0,0.0,0.0,0.04444444444444445,0.05555555555555555,0.0,0.0,0.0,0.03333333333333333,0.011111111111111113,0.022222222222222227,0.0,0.0,0.011111111111111113,0.04444444444444445,0.0,0.011111111111111113,0.0,0.0,0.022222222222222227,0.05555555555555555,0.0,0.03333333333333333,0.011111111111111113,0.011111111111111113,0.0,0.0,0.0,0.04444444444444445,0.011111111111111113,0.011111111111111113,0.03333333333333333,0.0,0.1111111111111111,0.04444444444444445,0.011111111111111113,0.011111111111111113,0.03333333333333333,0.011111111111111113,0.0,0.022222222222222227,0.011111111111111113,0.0,0.022222222222222227,0.03333333333333333,0.05555555555555555,0,TRAIN,Other,Other,Other,0,0,0
HVC4507,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.10526315789473684,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.21052631578947367,0.05263157894736842,0.10526315789473684,0,TRAIN,Other,Other,Other,0,0,0
HVC3458,0.0,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,TRAIN,Other,Other,Other,0,0,0
HVC748,0.0,0.07246376811594203,0.05797101449275361,0.0,0.0,0.0,0.0,0.05797101449275361,0.014492753623188406,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0,0.028985507246376805,0.0,0.014492753623188406,0.0,0.0,0.014492753623188406,0.05797101449275361,0.0,0.0,0.014492753623188406,0.014492753623188406,0.0,0.0,0.028985507246376805,0.043478260869565216,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.0,0.07246376811594203,0.0,0.043478260869565216,0.028985507246376805,0.014492753623188406,0.07246376811594203,0.0,0.043478260869565216,0.014492753623188406,0.0,0.0,0.014492753623188406,0.10144927536231883,0,TRAIN,Other,Other,Other,0,0,0
HVC3576,0.0,0.04444444444444445,0.07777777777777778,0.011111111111111113,0.0,0.0,0.0,0.03333333333333333,0.05555555555555555,0.0,0.0,0.0,0.03333333333333333,0.0,0.022222222222222227,0.022222222222222227,0.0,0.0,0.0,0.0,0.12222222222222222,0.0,0.0,0.011111111111111113,0.0,0.0,0.0,0.1,0.022222222222222227,0.0,0.0,0.011111111111111113,0.03333333333333333,0.011111111111111113,0.0,0.022222222222222227,0.0,0.022222222222222227,0.17777777777777778,0.07777777777777778,0.0,0.0,0.011111111111111113,0.0,0.0,0.03333333333333333,0.0,0.022222222222222227,0.0,0.022222222222222227,0,TRAIN,Other,Other,Other,0,0,0
HVC2844,0.0,0.07777777777777778,0.07777777777777778,0.15555555555555556,0.011111111111111113,0.0,0.0,0.05555555555555555,0.022222222222222227,0.0,0.0,0.0,0.011111111111111113,0.0,0.011111111111111113,0.022222222222222227,0.0,0.0,0.04444444444444445,0.0,0.0,0.0,0.0,0.022222222222222227,0.0,0.0,0.0,0.011111111111111113,0.0,0.0,0.0,0.022222222222222227,0.04444444444444445,0.0,0.011111111111111113,0.0,0.0,0.04444444444444445,0.05555555555555555,0.14444444444444446,0.022222222222222227,0.04444444444444445,0.0,0.0,0.011111111111111113,0.0,0.0,0.0,0.05555555555555555,0.022222222222222227,0,TRAIN,Other,Other,Other,0,0,0
HVC4090,0.0,0.05555555555555555,0.04444444444444445,0.011111111111111113,0.0,0.0,0.06666666666666668,0.0,0.1,0.0,0.0,0.0,0.022222222222222227,0.0,0.022222222222222227,0.05555555555555555,0.0,0.0,0.011111111111111113,0.0,0.011111111111111113,0.0,0.0,0.04444444444444445,0.011111111111111113,0.0,0.03333333333333333,0.04444444444444445,0.0,0.0,0.0,0.07777777777777778,0.022222222222222227,0.1111111111111111,0.0,0.011111111111111113,0.0,0.03333333333333333,0.011111111111111113,0.03333333333333333,0.06666666666666668,0.011111111111111113,0.011111111111111113,0.0,0.011111111111111113,0.011111111111111113,0.0,0.022222222222222227,0.011111111111111113,0.022222222222222227,0,TRAIN,Other,Other,Other,0,0,0
HVC3868,0.0,0.022222222222222227,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08888888888888889,0.12222222222222222,0.0,0.0,0.0,0.0,0.011111111111111113,0.14444444444444446,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.022222222222222227,0.0,0.0,0.022222222222222227,0.0,0.0,0.16666666666666666,0.0,0.0,0.05555555555555555,0.0,0.03333333333333333,0.0,0.022222222222222227,0.05555555555555555,0.0,0.08888888888888889,0.07777777777777778,0.0,0,TRAIN,Other,Other,Other,0,0,0
HVC6020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111113,0.12222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111113,0.0,0.0,0.0,0.0,0.0,0.0,0.04444444444444445,0.0,0.04444444444444445,0.0,0.022222222222222227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04444444444444445,0.0,0.0,0.0,0.011111111111111113,0.6888888888888889,0,TRAIN,Other,Other,Other,0,0,0
HVC3950,0.0,0.022222222222222227,0.04444444444444445,0.0,0.0,0.0,0.0,0.011111111111111113,0.1111111111111111,0.0,0.0,0.0,0.05555555555555555,0.0,0.1,0.0,0.0,0.022222222222222227,0.0,0.0,0.0,0.0,0.0,0.04444444444444445,0.011111111111111113,0.0,0.03333333333333333,0.07777777777777778,0.0,0.0,0.0,0.022222222222222227,0.07777777777777778,0.011111111111111113,0.0,0.05555555555555555,0.0,0.04444444444444445,0.022222222222222227,0.011111111111111113,0.04444444444444445,0.0,0.0,0.011111111111111113,0.03333333333333333,0.011111111111111113,0.0,0.03333333333333333,0.04444444444444445,0.04444444444444445,0,TRAIN,Other,Other,Other,0,0,0
HVC1811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.047619047619047616,0.0,0.0,0.09523809523809523,0.0,0.0,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.0,0.0,0.0,0.0,0.047619047619047616,0.19047619047619047,P002,TRAIN,Other,P002,Other,0,1,0
HVC2262,0.0,0.06666666666666668,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.022222222222222227,0.05555555555555555,0.0,0.0,0.0,0.0,0.011111111111111113,0.03333333333333333,0.03333333333333333,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.011111111111111113,0.0,0.0,0.0,0.06666666666666668,0.03333333333333333,0.05555555555555555,0.0,0.03333333333333333,0.0,0.011111111111111113,0.07777777777777778,0.06666666666666668,0.011111111111111113,0.04444444444444445,0.05555555555555555,0.011111111111111113,0.011111111111111113,0.0,0.0,0.04444444444444445,0.011111111111111113,0.05555555555555555,0,TRAIN,Other,Other,Other,0,0,0
HVC2860,0.0,0.1111111111111111,0.04444444444444445,0.011111111111111113,0.0,0.0,0.0,0.011111111111111113,0.1,0.0,0.0,0.0,0.03333333333333333,0.011111111111111113,0.011111111111111113,0.04444444444444445,0.0,0.03333333333333333,0.011111111111111113,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.03333333333333333,0.022222222222222227,0.011111111111111113,0.0,0.0,0.0,0.022222222222222227,0.04444444444444445,0.0,0.022222222222222227,0.0,0.08888888888888889,0.06666666666666668,0.07777777777777778,0.04444444444444445,0.0,0.0,0.0,0.011111111111111113,0.011111111111111113,0.0,0.03333333333333333,0.03333333333333333,0.0,0,TRAIN,Other,Other,Other,0,0,0
HVC4440,0.0,0.027027027027027032,0.0,0.08108108108108109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2432432432432433,0.0,0.0,0.0,0.0,0.08108108108108109,0.0,0.0,0.0,0.0,0.0,0.0,0.054054054054054064,0.0,0.0,0.0,0.10810810810810813,0.027027027027027032,0.054054054054054064,0.0,0.054054054054054064,0.0,0.0,0.0,0.027027027027027032,0.0,0.054054054054054064,0.0,0.0,0.027027027027027032,0.0,0.0,0.027027027027027032,0.027027027027027032,0.10810810810810813,0,TRAIN,Other,Other,Other,0,0,0
HVC909,0.0,0.14444444444444446,0.022222222222222227,0.022222222222222227,0.0,0.0,0.0,0.011111111111111113,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.011111111111111113,0.0,0.0,0.011111111111111113,0.0,0.0,0.1,0.0,0.0,0.1,0.011111111111111113,0.0,0.011111111111111113,0.05555555555555555,0.0,0.0,0.0,0.07777777777777778,0.03333333333333333,0.011111111111111113,0.0,0.03333333333333333,0.0,0.022222222222222227,0.03333333333333333,0.1,0.04444444444444445,0.011111111111111113,0.022222222222222227,0.011111111111111113,0.011111111111111113,0.0,0.0,0.04444444444444445,0.011111111111111113,0.0,P001,TRAIN,P001,Other,Other,1,0,0
HVC5909,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.011111111111111113,0.0,0.0,0.0,0.0,0.011111111111111113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111113,0.0,0.0,0.0,0.14444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111113,0.04444444444444445,0.0,0.0,0.0,0.0,0.011111111111111113,0.011111111111111113,0.0,0.011111111111111113,0.0,0.0,0.0,0.0,0.0,0.011111111111111113,0.0,0.0,0.5888888888888889,0,TRAIN,Other,Other,Other,0,0,0
HVC4207,0.0,0.011111111111111113,0.011111111111111113,0.0,0.0,0.0,0.0,0.0,0.14444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111113,0.6,0.0,0.0,0.0,0.011111111111111113,0.03333333333333333,0.0,0.0,0.0,0.022222222222222227,0.0,0.0,0.14444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,TRAIN,Other,Other,Other,0,0,0
HVC4214,0.0,0.022222222222222227,0.0,0.04444444444444445,0.0,0.011111111111111113,0.0,0.05555555555555555,0.011111111111111113,0.0,0.0,0.0,0.011111111111111113,0.08888888888888889,0.011111111111111113,0.17777777777777778,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.011111111111111113,0.011111111111111113,0.0,0.0,0.0,0.04444444444444445,0.022222222222222227,0.022222222222222227,0.022222222222222227,0.0,0.0,0.011111111111111113,0.0,0.03333333333333333,0.011111111111111113,0.1111111111111111,0.0,0.0,0.011111111111111113,0.011111111111111113,0.0,0.04444444444444445,0.022222222222222227,0.011111111111111113,0,TRAIN,Other,Other,Other,0,0,0
HVC1267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222227,0.0,0.0,0.0,0.0,0.011111111111111113,0.43333333333333335,0.0,0.04444444444444445,0.0,0.0,0.0,0.05555555555555555,0.0,0.011111111111111113,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08888888888888889,0.03333333333333333,P001,TRAIN,P001,Other,Other,1,0,0
HVC1435,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.016666666666666666,0.06666666666666668,0.016666666666666666,0.1,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.11666666666666667,0.0,0.016666666666666666,0.0,0.016666666666666666,0.0,0.03333333333333333,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.06666666666666668,0.08333333333333333,0.03333333333333333,0,TRAIN,Other,Other,Other,0,0,0
HVC3484,0.0,0.04651162790697674,0.05813953488372092,0.034883720930232565,0.0,0.0,0.0,0.05813953488372092,0.06976744186046513,0.0,0.0,0.0,0.02325581395348837,0.011627906976744186,0.06976744186046513,0.011627906976744186,0.0,0.011627906976744186,0.011627906976744186,0.0,0.0,0.0,0.0,0.08139534883720931,0.0,0.0,0.011627906976744186,0.0,0.02325581395348837,0.0,0.0,0.0,0.02325581395348837,0.05813953488372092,0.0,0.034883720930232565,0.0,0.05813953488372092,0.0,0.0,0.02325581395348837,0.0,0.05813953488372092,0.011627906976744186,0.09302325581395347,0.0,0.0,0.05813953488372092,0.0,0.05813953488372092,0,TRAIN,Other,Other,Other,0,0,0
HVC1625,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.3225806451612903,0.016129032258064516,0.0,0.0,0.0,0.0,0.06451612903225806,0.016129032258064516,0.1935483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04838709677419355,0.08064516129032258,0.03225806451612903,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.016129032258064516,0.0,0.03225806451612903,0,TRAIN,Other,Other,Other,0,0,0
HVC1122,0.0,0.035294117647058816,0.035294117647058816,0.0,0.0,0.0,0.0,0.0,0.1411764705882353,0.0,0.0,0.0,0.023529411764705882,0.0,0.0,0.035294117647058816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047058823529411764,0.047058823529411764,0.0,0.0,0.011764705882352941,0.011764705882352941,0.0,0.0,0.023529411764705882,0.011764705882352941,0.023529411764705882,0.023529411764705882,0.1411764705882353,0.0,0.023529411764705882,0.023529411764705882,0.035294117647058816,0.07058823529411765,0.023529411764705882,0.035294117647058816,0.0,0.023529411764705882,0.0,0.0,0.05882352941176471,0.05882352941176471,0.035294117647058816,P001,TRAIN,P001,Other,Other,1,0,0
HVC3820,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0,TRAIN,Other,Other,Other,0,0,0
HVC4804,0.0,0.057142857142857134,0.0,0.057142857142857134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057142857142857134,0.028571428571428567,0.08571428571428573,0.0,0.0,0.08571428571428573,0.0,0.0,0.0,0.0,0.028571428571428567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028571428571428567,0.057142857142857134,0.028571428571428567,0.057142857142857134,0.0,0.057142857142857134,0.0,0.057142857142857134,0.057142857142857134,0.11428571428571427,0.0,0.0,0.028571428571428567,0.0,0.0,0.028571428571428567,0.057142857142857134,0.028571428571428567,0,TRAIN,Other,Other,Other,0,0,0
HVC854,0.0,0.3809523809523809,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0,TRAIN,Other,Other,Other,0,0,0
HVC3948,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.016666666666666666,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.06666666666666668,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.06666666666666668,0.05,0.0,0.0,0.0,0.0,0.05,0.18333333333333326,0.06666666666666668,0.016666666666666666,0.0,0.0,0.016666666666666666,0.0,0.0,0.06666666666666668,0.016666666666666666,0.016666666666666666,0,TRAIN,Other,Other,Other,0,0,0
HVC1717,0.0,0.08888888888888889,0.04444444444444445,0.011111111111111113,0.0,0.0,0.0,0.07777777777777778,0.04444444444444445,0.0,0.0,0.0,0.04444444444444445,0.0,0.05555555555555555,0.011111111111111113,0.011111111111111113,0.022222222222222227,0.011111111111111113,0.0,0.0,0.0,0.0,0.06666666666666668,0.0,0.0,0.0,0.022222222222222227,0.0,0.0,0.0,0.0,0.011111111111111113,0.1,0.022222222222222227,0.011111111111111113,0.0,0.03333333333333333,0.022222222222222227,0.022222222222222227,0.08888888888888889,0.011111111111111113,0.04444444444444445,0.011111111111111113,0.011111111111111113,0.0,0.0,0.06666666666666668,0.022222222222222227,0.011111111111111113,0,TRAIN,Other,Other,Other,0,0,0
HVC6076,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.20833333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04166666666666666,0.0,0.0,0.0,0.0,0.0,0.04166666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.04166666666666666,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0,TRAIN,Other,Other,Other,0,0,0
HVC4023,0.0,0.08888888888888889,0.1111111111111111,0.022222222222222227,0.0,0.0,0.0,0.0,0.04444444444444445,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.08888888888888889,0.0,0.011111111111111113,0.0,0.0,0.022222222222222227,0.0,0.0,0.0,0.022222222222222227,0.0,0.0,0.0,0.011111111111111113,0.0,0.0,0.0,0.07777777777777778,0.011111111111111113,0.0,0.022222222222222227,0.0,0.011111111111111113,0.07777777777777778,0.08888888888888889,0.022222222222222227,0.03333333333333333,0.022222222222222227,0.011111111111111113,0.011111111111111113,0.022222222222222227,0.0,0.011111111111111113,0.022222222222222227,0.1,0,TRAIN,Other,Other,Other,0,0,0
HVC3559,0.0,0.0,0.021739130434782608,0.06521739130434782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10869565217391304,0.0,0.021739130434782608,0.0,0.0,0.08695652173913042,0.0,0.021739130434782608,0.0,0.0,0.021739130434782608,0.15217391304347827,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.021739130434782608,0.0,0.06521739130434782,0.0,0.0,0.0,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.021739130434782608,0.06521739130434782,0,TRAIN,Other,Other,Other,0,0,0
HVC1110,0.0,0.05660377358490566,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.11320754716981132,0.0,0.0,0.0,0.0,0.0,0.03773584905660377,0.0,0.0,0.018867924528301886,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.5471698113207547,0.0,0.0,0.0,0.0,0.0,0.0,0.11320754716981132,0.03773584905660377,P001,TRAIN,P001,Other,Other,1,0,0
HVC3325,0.0,0.025,0.075,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.075,0.05,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.025,0.025,0.025,0.0,0.025,0.05,0.1,0.1,0.0,0.025,0.0,0.05,0.0,0.0,0.0,0.075,0.025,0,TRAIN,Other,Other,Other,0,0,0
HVC2377,0.0,0.0,0.022222222222222227,0.03333333333333333,0.0,0.0,0.0,0.04444444444444445,0.12222222222222222,0.0,0.0,0.0,0.022222222222222227,0.011111111111111113,0.05555555555555555,0.022222222222222227,0.0,0.022222222222222227,0.03333333333333333,0.0,0.0,0.0,0.0,0.07777777777777778,0.022222222222222227,0.0,0.022222222222222227,0.0,0.0,0.0,0.0,0.022222222222222227,0.022222222222222227,0.03333333333333333,0.0,0.022222222222222227,0.0,0.022222222222222227,0.04444444444444445,0.022222222222222227,0.05555555555555555,0.0,0.05555555555555555,0.011111111111111113,0.06666666666666668,0.0,0.0,0.04444444444444445,0.03333333333333333,0.03333333333333333,0,TRAIN,Other,Other,Other,0,0,0
HVC6118,0.0,0.09090909090909093,0.012987012987012988,0.06493506493506493,0.0,0.0,0.0,0.07792207792207792,0.025974025974025976,0.0,0.0,0.0,0.012987012987012988,0.025974025974025976,0.0,0.03896103896103896,0.0,0.025974025974025976,0.1038961038961039,0.0,0.0,0.0,0.0,0.025974025974025976,0.012987012987012988,0.0,0.0,0.03896103896103896,0.0,0.0,0.0,0.012987012987012988,0.012987012987012988,0.05194805194805195,0.0,0.03896103896103896,0.0,0.0,0.0,0.025974025974025976,0.03896103896103896,0.06493506493506493,0.03896103896103896,0.0,0.05194805194805195,0.0,0.0,0.06493506493506493,0.012987012987012988,0.025974025974025976,0,TRAIN,Other,Other,Other,0,0,0
HVC4439,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0,TRAIN,Other,Other,Other,0,0,0
HVC2073,0.0,0.10869565217391304,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,0.08695652173913042,0.043478260869565216,0.0,0.0,0.0,0.021739130434782608,0.043478260869565216,0.0,0.043478260869565216,0.0,0.043478260869565216,0.021739130434782608,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.021739130434782608,0.021739130434782608,0.06521739130434782,0.0,0.043478260869565216,0.0,0.0,0.06521739130434782,0.0,0.043478260869565216,0.021739130434782608,0.0,0.021739130434782608,0.021739130434782608,0.0,0.0,0.08695652173913042,0.043478260869565216,0.0,0,TRAIN,Other,Other,Other,0,0,0
HVC3528,0.0,0.04444444444444445,0.022222222222222227,0.05555555555555555,0.0,0.0,0.022222222222222227,0.011111111111111113,0.03333333333333333,0.0,0.0,0.0,0.022222222222222227,0.05555555555555555,0.022222222222222227,0.05555555555555555,0.0,0.011111111111111113,0.03333333333333333,0.0,0.0,0.0,0.0,0.011111111111111113,0.0,0.0,0.0,0.022222222222222227,0.0,0.0,0.0,0.011111111111111113,0.07777777777777778,0.06666666666666668,0.0,0.03333333333333333,0.0,0.022222222222222227,0.08888888888888889,0.022222222222222227,0.05555555555555555,0.08888888888888889,0.022222222222222227,0.022222222222222227,0.0,0.0,0.0,0.022222222222222227,0.011111111111111113,0.03333333333333333,0,TRAIN,Other,Other,Other,0,0,0
HVC4543,0.0,0.0,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0576923076923077,0.019230769230769232,0.0,0.0,0.09615384615384616,0.0,0.0,0.0,0.0,0.1153846153846154,0.038461538461538464,0.0,0.019230769230769232,0.0,0.0,0.2307692307692308,0.0576923076923077,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.1346153846153846,0,TRAIN,Other,Other,Other,0,0,0
HVC3089,0.0,0.0,0.0,0.011111111111111113,0.0,0.0,0.0,0.07777777777777778,0.06666666666666668,0.0,0.0,0.0,0.011111111111111113,0.0,0.022222222222222227,0.03333333333333333,0.0,0.0,0.011111111111111113,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.08888888888888889,0.0,0.011111111111111113,0.0,0.0,0.16666666666666666,0.25555555555555554,0.03333333333333333,0.0,0.011111111111111113,0.011111111111111113,0.05555555555555555,0.022222222222222227,0.0,0.011111111111111113,0.0,0.011111111111111113,0,TRAIN,Other,Other,Other,0,0,0
